Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.10     0.00     2953     0.00     0.00  std::enable_if<!(std::allocator_traits<std::allocator<MethodArgument> >::__select_helper<std::allocator<MethodArgument> const>::value), std::allocator<MethodArgument> const>::type std::allocator_traits<std::allocator<MethodArgument> >::_S_select<std::allocator<MethodArgument> const>(std::allocator<MethodArgument> const&)
  0.00      0.10     0.00     2953     0.00     0.00  std::vector<MethodArgument, std::allocator<MethodArgument> >::vector(std::vector<MethodArgument, std::allocator<MethodArgument> > const&)
  0.00      0.10     0.00     2883     0.00     0.00  token_force(TokenContext, unsigned int, std::string, std::string)
  0.00      0.10     0.00     2679     0.00     0.00  assemble_keyword(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00     2674     0.00     0.00  enforce_keyword(Configuration*, TokenContext, Environment&, bool&, unsigned int&)
  0.00      0.10     0.00     2656     0.00     0.00  __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >::base() const
  0.00      0.10     0.00     2650     0.00     0.00  _ZN9__gnu_cxx13new_allocatorI8VariableE9constructIS1_IS1_EEEvPT_DpOT0_
  0.00      0.10     0.00     2650     0.00     0.00  _ZNSt16allocator_traitsISaI8VariableEE12_S_constructIS0_IS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS6_DpOS7_
  0.00      0.10     0.00     2650     0.00     0.00  _ZNSt16allocator_traitsISaI8VariableEE9constructIS0_IS0_EEEvRS1_PT_DpOT0_
  0.00      0.10     0.00     2650     0.00     0.00  void std::vector<Variable, std::allocator<Variable> >::emplace_back<Variable>(Variable&&)
  0.00      0.10     0.00     2650     0.00     0.00  std::vector<Variable, std::allocator<Variable> >::push_back(Variable&&)
  0.00      0.10     0.00     2650     0.00     0.00  std::remove_reference<Variable&>::type&& std::move<Variable&>(Variable&)
  0.00      0.10     0.00     2535     0.00     0.00  Variable::Variable(std::string, Class, bool, bool)
  0.00      0.10     0.00     2524     0.00     0.00  __gnu_cxx::new_allocator<MethodArgument>::new_allocator()
  0.00      0.10     0.00     2508     0.00     0.00  unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  0.00      0.10     0.00     2479     0.00     0.00  _ZN9__gnu_cxx13new_allocatorI14MethodArgumentE9constructIS1_IS1_EEEvPT_DpOT0_
  0.00      0.10     0.00     2479     0.00     0.00  _ZNSt16allocator_traitsISaI14MethodArgumentEE12_S_constructIS0_IS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS6_DpOS7_
  0.00      0.10     0.00     2479     0.00     0.00  _ZNSt16allocator_traitsISaI14MethodArgumentEE9constructIS0_IS0_EEEvRS1_PT_DpOT0_
  0.00      0.10     0.00     2479     0.00     0.00  void std::vector<MethodArgument, std::allocator<MethodArgument> >::emplace_back<MethodArgument>(MethodArgument&&)
  0.00      0.10     0.00     2479     0.00     0.00  std::vector<MethodArgument, std::allocator<MethodArgument> >::push_back(MethodArgument&&)
  0.00      0.10     0.00     2479     0.00     0.00  std::remove_reference<MethodArgument&>::type&& std::move<MethodArgument&>(MethodArgument&)
  0.00      0.10     0.00     2455     0.00     0.00  std::allocator<MethodArgument>::allocator()
  0.00      0.10     0.00     2455     0.00     0.00  std::_Vector_base<MethodArgument, std::allocator<MethodArgument> >::_Vector_impl::_Vector_impl()
  0.00      0.10     0.00     2455     0.00     0.00  std::_Vector_base<MethodArgument, std::allocator<MethodArgument> >::_Vector_base()
  0.00      0.10     0.00     2455     0.00     0.00  std::vector<MethodArgument, std::allocator<MethodArgument> >::vector()
  0.00      0.10     0.00     2367     0.00     0.00  Method::Method(Method const&)
  0.00      0.10     0.00     2358     0.00     0.00  string_flatten(std::string)
  0.00      0.10     0.00     2226     0.00     0.00  void std::_Destroy<Method>(Method*)
  0.00      0.10     0.00     2124     0.00     0.00  std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_check_len(unsigned int, char const*) const
  0.00      0.10     0.00     2124     0.00     0.00  MethodArgument* std::__uninitialized_copy<false>::__uninit_copy<MethodArgument*, MethodArgument*>(MethodArgument*, MethodArgument*, MethodArgument*)
  0.00      0.10     0.00     2124     0.00     0.00  void std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_emplace_back_aux<MethodArgument>(MethodArgument&&)
  0.00      0.10     0.00     2124     0.00     0.00  MethodArgument* std::uninitialized_copy<MethodArgument*, MethodArgument*>(MethodArgument*, MethodArgument*, MethodArgument*)
  0.00      0.10     0.00     2124     0.00     0.00  MethodArgument* std::__uninitialized_copy_a<MethodArgument*, MethodArgument*, MethodArgument>(MethodArgument*, MethodArgument*, MethodArgument*, std::allocator<MethodArgument>&)
  0.00      0.10     0.00     2124     0.00     0.00  MethodArgument* std::__uninitialized_move_if_noexcept_a<MethodArgument*, MethodArgument*, std::allocator<MethodArgument> >(MethodArgument*, MethodArgument*, MethodArgument*, std::allocator<MethodArgument>&)
  0.00      0.10     0.00     2039     0.00     0.00  _ZSt10_ConstructI14MethodArgumentIRS0_EEvPT_DpOT0_
  0.00      0.10     0.00     2039     0.00     0.00  MethodArgument& std::forward<MethodArgument&>(std::remove_reference<MethodArgument&>::type&)
  0.00      0.10     0.00     1854     0.00     0.00  string_get_until_or(std::string, std::string)
  0.00      0.10     0.00     1631     0.00     0.00  string_replace_all(std::string, std::string, std::string)
  0.00      0.10     0.00     1532     0.00     0.00  bool __gnu_cxx::operator!=<Token const*, std::vector<Token, std::allocator<Token> > >(__gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > > const&, __gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > > const&)
  0.00      0.10     0.00     1528     0.00     0.00  __gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > >::operator++()
  0.00      0.10     0.00     1528     0.00     0.00  __gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > >::operator*() const
  0.00      0.10     0.00     1528     0.00     0.00  _ZSt10_ConstructI5TokenIRKS0_EEvPT_DpOT0_
  0.00      0.10     0.00     1528     0.00     0.00  Token const& std::forward<Token const&>(std::remove_reference<Token const&>::type&)
  0.00      0.10     0.00     1403     0.00     0.00  Class* std::__addressof<Class>(Class&)
  0.00      0.10     0.00     1364     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<MethodArgument> >::_S_propagate_on_copy_assign()
  0.00      0.10     0.00     1364     0.00     0.00  std::vector<MethodArgument, std::allocator<MethodArgument> >::capacity() const
  0.00      0.10     0.00     1364     0.00     0.00  std::vector<MethodArgument, std::allocator<MethodArgument> >::operator=(std::vector<MethodArgument, std::allocator<MethodArgument> > const&)
  0.00      0.10     0.00     1313     0.00     0.00  bool __gnu_cxx::operator!=<Token*, std::vector<Token, std::allocator<Token> > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > const&, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > const&)
  0.00      0.10     0.00     1306     0.00     0.00  std::_Vector_base<Scope*, std::allocator<Scope*> >::_M_get_Tp_allocator()
  0.00      0.10     0.00     1301     0.00     0.00  __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >::operator++()
  0.00      0.10     0.00     1301     0.00     0.00  __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >::operator*() const
  0.00      0.10     0.00     1301     0.00     0.00  _ZSt10_ConstructI5TokenIRS0_EEvPT_DpOT0_
  0.00      0.10     0.00     1301     0.00     0.00  Token& std::forward<Token&>(std::remove_reference<Token&>::type&)
  0.00      0.10     0.00     1264     0.00     0.00  string_iter_kill_whitespace(std::string, unsigned int&)
  0.00      0.10     0.00     1256     0.00     0.00  std::_Vector_base<Method, std::allocator<Method> >::_M_get_Tp_allocator()
  0.00      0.10     0.00     1238     0.00     0.00  Method::Method(std::string, Scope*, std::vector<MethodArgument, std::allocator<MethodArgument> > const&, Class)
  0.00      0.10     0.00     1238     0.00     0.00  std::_Vector_base<Variable, std::allocator<Variable> >::_M_get_Tp_allocator()
  0.00      0.10     0.00     1207     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Scope**>(Scope**, Scope**)
  0.00      0.10     0.00     1207     0.00     0.00  std::_Vector_base<Scope*, std::allocator<Scope*> >::_M_deallocate(Scope**, unsigned int)
  0.00      0.10     0.00     1207     0.00     0.00  void std::_Destroy<Scope**>(Scope**, Scope**)
  0.00      0.10     0.00     1207     0.00     0.00  void std::_Destroy<Scope**, Scope*>(Scope**, Scope**, std::allocator<Scope*>&)
  0.00      0.10     0.00     1182     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Method*>(Method*, Method*)
  0.00      0.10     0.00     1182     0.00     0.00  std::_Vector_base<Method, std::allocator<Method> >::_M_deallocate(Method*, unsigned int)
  0.00      0.10     0.00     1182     0.00     0.00  void std::_Destroy<Method*>(Method*, Method*)
  0.00      0.10     0.00     1182     0.00     0.00  void std::_Destroy<Method*, Method>(Method*, Method*, std::allocator<Method>&)
  0.00      0.10     0.00     1180     0.00     0.00  MethodArgument* std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(unsigned int, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >)
  0.00      0.10     0.00     1179     0.00     0.00  _ZSt10_ConstructI6MethodIRS0_EEvPT_DpOT0_
  0.00      0.10     0.00     1179     0.00     0.00  Method& std::forward<Method&>(std::remove_reference<Method&>::type&)
  0.00      0.10     0.00     1176     0.00     0.00  string_itertest_until(std::string&, unsigned int, char)
  0.00      0.10     0.00     1173     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Variable*>(Variable*, Variable*)
  0.00      0.10     0.00     1173     0.00     0.00  std::_Vector_base<Variable, std::allocator<Variable> >::_M_deallocate(Variable*, unsigned int)
  0.00      0.10     0.00     1173     0.00     0.00  void std::_Destroy<Variable*>(Variable*, Variable*)
  0.00      0.10     0.00     1173     0.00     0.00  void std::_Destroy<Variable*, Variable>(Variable*, Variable*, std::allocator<Variable>&)
  0.00      0.10     0.00     1108     0.00     0.00  Scope::~Scope()
  0.00      0.10     0.00     1108     0.00     0.00  __gnu_cxx::new_allocator<Method>::new_allocator()
  0.00      0.10     0.00     1108     0.00     0.00  __gnu_cxx::new_allocator<Method>::~new_allocator()
  0.00      0.10     0.00     1108     0.00     0.00  __gnu_cxx::new_allocator<Variable>::new_allocator()
  0.00      0.10     0.00     1108     0.00     0.00  __gnu_cxx::new_allocator<Variable>::~new_allocator()
  0.00      0.10     0.00     1108     0.00     0.00  __gnu_cxx::new_allocator<Scope*>::new_allocator()
  0.00      0.10     0.00     1108     0.00     0.00  __gnu_cxx::new_allocator<Scope*>::~new_allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::allocator<Method>::allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::allocator<Method>::~allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::allocator<Variable>::allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::allocator<Variable>::~allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::allocator<Scope*>::allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::allocator<Scope*>::~allocator()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Method, std::allocator<Method> >::_Vector_impl::_Vector_impl()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Method, std::allocator<Method> >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Method, std::allocator<Method> >::_Vector_base()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Method, std::allocator<Method> >::~_Vector_base()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Variable, std::allocator<Variable> >::_Vector_impl::_Vector_impl()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Variable, std::allocator<Variable> >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Variable, std::allocator<Variable> >::_Vector_base()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Variable, std::allocator<Variable> >::~_Vector_base()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Scope*, std::allocator<Scope*> >::_Vector_impl::_Vector_impl()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Scope*, std::allocator<Scope*> >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Scope*, std::allocator<Scope*> >::_Vector_base()
  0.00      0.10     0.00     1108     0.00     0.00  std::_Vector_base<Scope*, std::allocator<Scope*> >::~_Vector_base()
  0.00      0.10     0.00     1108     0.00     0.00  std::vector<Method, std::allocator<Method> >::vector()
  0.00      0.10     0.00     1108     0.00     0.00  std::vector<Method, std::allocator<Method> >::~vector()
  0.00      0.10     0.00     1108     0.00     0.00  std::vector<Variable, std::allocator<Variable> >::vector()
  0.00      0.10     0.00     1108     0.00     0.00  std::vector<Variable, std::allocator<Variable> >::~vector()
  0.00      0.10     0.00     1108     0.00     0.00  std::vector<Scope*, std::allocator<Scope*> >::vector()
  0.00      0.10     0.00     1108     0.00     0.00  std::vector<Scope*, std::allocator<Scope*> >::~vector()
  0.00      0.10     0.00     1078     0.00     0.00  _ZN9__gnu_cxx13new_allocatorIP5ScopeE9constructIS2_IS2_EEEvPT_DpOT0_
  0.00      0.10     0.00     1078     0.00     0.00  _ZNSt16allocator_traitsISaIP5ScopeEE12_S_constructIS1_IS1_EEENSt9enable_ifIXsrNS3_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS2_PS7_DpOS8_
  0.00      0.10     0.00     1078     0.00     0.00  _ZNSt16allocator_traitsISaIP5ScopeEE9constructIS1_IS1_EEEvRS2_PT_DpOT0_
